campaign,campaign_id,shop,category,cat_src,name,price,rate,aff,product_id,image,start,end,live
toriko love chocolate,7616089228853888786,toriko love chocolate,食品,id,torikoトリコラブチョコレート 1セット（3粒入り）チョコ、お菓子,"3,999円",20.0,https://affiliate.tiktok.com/api/v1/share/ALL8XR8pye08,1732323650195457646,product-images/1732323650195457646.jpeg,2026-03-12,2027-02-28,
PHOEBE BEAUTY UP様,7657644188943533842,PHOEBE BEAUTY UP,美容・コスメ,id,【公式】モイスチャーバランスローションN１（化粧水）フィービー ビューティーアップ,"2,904円",18.0,https://affiliate.tiktok.com/api/v1/share/ALL5K4O4zzK8,1734375306364880271,product-images/1734375306364880271.jpeg,2026-07-02,2027-06-30,
PHOEBE BEAUTY UP様,7657644188943533842,PHOEBE BEAUTY UP,美容・コスメ,id,【公式】メルティパウダー（フェイスパウダー）フィービー ビューティーアップ,"2,816円",18.0,https://affiliate.tiktok.com/api/v1/share/ALL5K41sRLE8,1734375453288990095,product-images/1734375453288990095.jpeg,2026-07-02,2027-06-30,
PHOEBE BEAUTY UP様,7657644188943533842,PHOEBE BEAUTY UP,美容・コスメ,id,【公式】フェムケア モイスチャーオイル（ボディオイル）,"2,640円",18.0,https://affiliate.tiktok.com/api/v1/share/ALL5K4O5GzBS,1734389369325979023,product-images/1734389369325979023.jpeg,2026-07-02,2027-06-30,
LIVE用特別料率キャンペーン,7604793940868908807,COOPYJAPAN,美容・コスメ,shop,COOPY公式 PDRN サーモンクリーム 50ml,"3,100円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9BAj9kTrE,1734378279830783569,product-images/1734378279830783569.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,COOPYJAPAN,美容・コスメ,shop,COOPY公式 PDRN サーモン ダーマ マスク 5枚入,910円,17.0,https://affiliate.tiktok.com/api/v1/share/ALL9FanjSIG3,1734378371510601297,product-images/1734378371510601297.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,MYTREX OFFICIAL STORE,美容・コスメ,id,【公式】MYTREX REBIVE MINI XS2 手圧変動ハンディガン マッサージガン マイトレックス マッサージアウト 売れ筋 relax 筋膜リリースガン 腰痛 マッサージ機 小型 ポスポス 肩凝り解消 血流ケア 疲労回復 肩 首 足 ふくらはぎ 足裏 肩甲骨 腰 フェイス 振動マシン 体のどこでも使える 健康 筋肉 家電 グッズ 静音設計 マッサージャー おすすめ プレゼント ギフト セール,"13,390円-16,990円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9FanjBEHZ,1731711688259699855,product-images/1731711688259699855.jpeg,2026-02-09,2027-05-31,⚪︎
SaiKuCo様 x EnterCommerce株式会社,7675983715751872274,Simple Dwell,生活・雑貨,shop,髪キャッチドレンフィルターネット 50枚入り 使い捨てシンクストレーナー 髪やゴミをキャッチするためのフィルター,"1,799円",17.0,https://affiliate.tiktok.com/api/v1/share/ALKcm8oPikVa,1731967420390605907,product-images/1731967420390605907.jpeg,2026-08-20,2027-08-01,
SaiKuCo様 x EnterCommerce株式会社,7675983715751872274,Simple Dwell,生活・雑貨,shop,Aomiss シャワーヘッド マイクロナノバブル 節水 うるおい ミスト 約12億9800万個ナノバブル 最大90％節水 シャワー洗浄力抜群 取り付け簡単 5つモード 増圧 高洗浄力 毛穴 汚れ 除去 美髪 美肌 美顔 美容 保湿 ナノバブルシャワー ヘッド シャワー フェース 手元止水 取付簡単 アダプター付き 国際汎用5種類の接続口に対応 新生活 おすすめ 日本語説明書 送料無料,"3,190円",17.0,https://affiliate.tiktok.com/api/v1/share/ALKcnE9J6eeG,1732159856629875795,product-images/1732159856629875795.jpeg,2026-08-20,2027-08-01,
NOVARCA様 × EnterCommerce,7662202298835994375,and Habit公式店,食品,shop,【公式】ティーフレックスTeaflex ルイボス ティー Teaflex SLEEP NIGHT PEACH スリープナイトピーチルイボスティー 安眠 ハーブティー 機能性表示食品 睡眠の質向上 ぐっすり ルイボス カフェインレス,"2,376円-4,104円",17.0,https://affiliate.tiktok.com/api/v1/share/ALKnfNfyM8Xs,1736118791207945802,product-images/1736118791207945802.jpeg,2026-07-14,2027-06-30,
NOVARCA様 × EnterCommerce,7662202298835994375,and Habit公式店,食品,shop,【公式】ティーフレックス Teaflex グリーンティー お茶  stoked store,"2,376円-4,104円",17.0,https://affiliate.tiktok.com/api/v1/share/ALKnfNfl9odi,1736306738341643850,product-images/1736306738341643850.jpeg,2026-07-14,2027-06-30,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,id,【公式】【当日発送※平日13時までの注文】ProWink(プロウィンク) 1DAY 10枚入り 夢月(むつき)プロデュースカラコン　松本ももなイメージモデル　カラーコンタクト　春のデビュー割開催中　2箱以上まとめて購入で1箱あたり1000円に（通常1350円）　うるみ裸眼風レンズ,"1,336円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIQd59i,1732549539298379680,product-images/1732549539298379680.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【公式】【2+1】【回らない水光カラコン】【当日発送※平日13時までの注文】Chapun(シャプン) 1DAY 10枚入り 齊藤なぎさイメージモデル　カラコン　甘さ仕込みの盛れ感レンズ　#盛れフィルターコン,"1,452円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz3YG86,1732549540393420704,product-images/1732549540393420704.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,①【公式】【当日発送※平日13時までの注文】feliamo(フェリアモ) 1DAY 10枚入り〔前半/人気7色〕白石麻衣（まいやん）イメージモデル　カラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIQu6LW,1732551913895004064,product-images/1732551913895004064.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【公式】【当日発送※平日13時までの注文】TOPARDS(トパーズ) 1DAY 10枚入り〔前半/人気9色〕指原莉乃（さっしー）プロデュースカラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz3p87a,1732551913987409824,product-images/1732551913987409824.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,②【メーカー公式】【当日発送※平日13時までの注文】feliamo(フェリアモ) 1DAY 10枚入り〔後半/9色〕白石麻衣（まいやん）イメージモデル,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuITNejf,1732553025493764000,product-images/1732553025493764000.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】TOPARDS(トパーズ) 1DAY 10枚入り〔後半/9色〕指原莉乃（さっしー）プロデュースカラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz5CKbq,1732553043242223520,product-images/1732553043242223520.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,id,【メーカー公式】【当日発送※平日13時までの注文】HARNE (ハルネ) 1day 10枚入り てんちむ（橋本甜歌）プロデュースカラコン　AI級爆ビジュ,"1,534円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuITefEZ,1732644066580531104,product-images/1732644066580531104.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式アウトレット】【当日発送※平日13時までの注文】Clainel(クレイネル) 1day 10枚入り カラコン　カラーコンタクト,900円,17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz5TTBp,1732644067197093792,product-images/1732644067197093792.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,id,【メーカー公式】【当日発送※平日13時までの注文】perse (パース) 1day 10枚入り 『よしミチ』(「ミチ」「よしあき」)プロデュース カラコン,"1,534円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuITviXN,1732644116459390880,product-images/1732644116459390880.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】mimi charme(ミミシャルム) 1day 10枚入り nanako(ななこ) プロデュース  カラコン,"1,188円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz5kW13,1732644212991297440,product-images/1732644212991297440.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】episode EYEFFECT (エピソード アイフェクト) 1day 10枚入り 須田アンナ/YURINO (アンエンユリ) プロデュース カラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIUChoD,1732644304197420960,product-images/1732644304197420960.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】mimuco(ミムコ) 1day 10枚入り〔前半/人気6色〕1日使い捨て　かわにしみき（みきぽん）プロデュースカラコン,"1,534円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz8E6Rc,1732644484295133088,product-images/1732644484295133088.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】LILMOON(リルムーン) 1day 10枚入り　南部桃伽（なんぶももか）イメージモデルカラコン,"1,782円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIWg6Ur,1732644484686710688,product-images/1732644484686710688.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】LILMOON 0.03(リルムーン0.03 ゼロシリーズ) 1day 10枚入り　南部桃伽（なんぶももか）イメージモデルカラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz8V5xj,1732644496482666400,product-images/1732644496482666400.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【公式】【当日発送※平日13時までの注文】N's COLLECTION(エヌズコレクション) 1day 10枚入り〔前半/人気9色〕渡辺直美プロデュース カラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIWxL0l,1732644562766301088,product-images/1732644562766301088.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】mimuco(ミムコ) 1day 10枚入り〔後半/5色〕かわにしみき（みきぽん）プロデュース カラコン,"1,534円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz8mAct,1732644563894175648,product-images/1732644563894175648.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】RESAY(リセイ) 1day 10枚入り せいせい（田向 星華）プロデュース＆イメージモデル　カラコン　カラーコンタクト,"1,408円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIXED3P,1732644666451920800,product-images/1732644666451920800.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,id,【公式アウトレットカラコン】【当日発送※平日13時までの注文】FALOOM(ファルーム) 1day 10枚入り　期間限定大特価1箱1000円,900円,17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz934Vm,1732644670830118816,product-images/1732644670830118816.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】melloew(メロール) 1day 10枚入り 「めるる」こと生見愛瑠（ぬくみめる）プロデュース＆イメージモデルカラコン,"1,336円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuIXVSmq,1732644670974429088,product-images/1732644670974429088.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【1month】【DIA:14.5】【当日発送※平日13時までの注文】Mirage14.5(ミラージュ) 1month 2枚入り　みみれむ イメージモデル カラコン,"1,650円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irz9K7Ri,1732644834504574880,product-images/1732644834504574880.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,id,【メーカー公式】【1month】【DIA:14.8】【当日発送※平日13時までの注文】Mirage14.8(ミラージュ) 1month 2枚入り　みみれむ イメージモデル カラコン,"1,485円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuJEfw3E,1732644834574501792,product-images/1732644834574501792.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,id,【メーカー公式アウトレット】【当日発送※平日13時までの注文】michou(ミシュー) 1day 10枚入り カラコン　カラーコンタクト,800円,17.0,https://affiliate.tiktok.com/api/v1/share/ALL9Irzs9DMV,1732644936097892256,product-images/1732644936097892256.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【当日発送※平日13時までの注文】eyestar(アイスター) 1day 10枚入り カラコン,"1,584円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IuJEwyTG,1732645002571122592,product-images/1732645002571122592.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,カラコン通販 リリーアンナ,美容・コスメ,shopmajor,【メーカー公式】【乱視】【当日発送※平日13時までの注文】乱視用 mimuco (ミムコ)TORIC 1day 10枚入り　かわにしみき（みきぽん）プロデュース カラコン,"1,534円",17.0,https://affiliate.tiktok.com/api/v1/share/ALL9IrzsQAyD,1732653088765347744,product-images/1732653088765347744.jpeg,2026-02-09,2027-05-31,
